ieta_,iphi_,iz_,coeff_
-37,68,0,0.99140
-37,69,0,1.00056
-37,70,0,0.98131
-37,71,0,0.96593
-37,72,0,0.95256
-37,73,0,1.07575
-37,74,0,1.05355
-37,75,0,0.96117
-37,76,0,1.00516
-37,77,0,1.07735
-37,78,0,0.98989
-37,79,0,1.02539
-37,80,0,1.00022
-37,81,0,0.78995
-37,82,0,0.91445
-37,83,0,0.90368
-37,84,0,0.90561
-37,85,0,1.08139
-37,86,0,0.94253
-37,87,0,0.94249
-37,88,0,0.99419
-37,89,0,0.99887
-37,90,0,0.96279
-37,91,0,0.93465
-37,92,0,0.90150
-37,93,0,0.91228
-37,94,0,0.92164
-37,95,0,1.02914
-37,96,0,0.91796
-37,97,0,0.87503
-37,98,0,0.88563
-37,99,0,0.85204
-37,100,0,0.78347
-37,101,0,0.86180
-37,102,0,0.79195
-37,103,0,0.78716
-37,104,0,0.81608
-37,105,0,0.78323
-37,106,0,0.82659
-37,107,0,0.83341
-37,108,0,0.79212
-37,109,0,0.85391
-37,110,0,0.82372
-37,111,0,0.89675
-37,112,0,0.85170
-37,113,0,0.89550
-37,114,0,0.78129
-37,115,0,0.85003
-37,116,0,0.82970
-37,117,0,0.92309
-37,118,0,0.88442
-37,119,0,0.87072
-37,120,0,1.15456
-37,121,0,1.14949
-37,122,0,1.30128
-37,123,0,1.01549
-37,124,0,1.12220
-37,125,0,1.15959
-37,126,0,1.20573
-37,127,0,1.13563
-37,128,0,1.21260
-37,129,0,1.15685
-37,130,0,1.21119
-37,131,0,1.11438
-37,132,0,1.20430
-37,133,0,1.16833
-37,134,0,1.16483
-37,135,0,1.18550
-37,136,0,1.15315
-37,137,0,1.17876
-37,138,0,1.17867
-37,139,0,1.12647
-37,140,0,1.17256
-37,141,0,1.17777
-37,142,0,1.13590
-37,143,0,1.22373
-37,144,0,1.20961
-37,145,0,1.15215
-37,146,0,1.12775
-37,147,0,1.11738
-37,148,0,1.18814
-37,149,0,1.09801
-37,150,0,1.02904
-37,151,0,1.17148
-37,152,0,1.26761
-37,153,0,1.06299
-37,154,0,1.07943
-37,155,0,1.10904
-37,156,0,1.09253
-37,157,0,1.05384
-37,158,0,1.09246
-37,159,0,1.07035
-37,160,0,1.19711
-37,161,0,1.10498
-37,162,0,1.12229
-37,163,0,1.21458
-37,164,0,1.08778
-37,165,0,1.27523
-37,166,0,1.43116
-37,167,0,1.14634
-37,168,0,1.15920
-37,169,0,1.00550
-37,170,0,1.20384
-37,171,0,1.29133
-37,172,0,1.21877
-37,173,0,1.15866
-37,174,0,1.19220
-37,175,0,1.15688
-37,176,0,1.16731
-37,177,0,1.14320
-37,178,0,1.22135
-37,179,0,1.35450
-37,180,0,1.15464
-37,181,0,1.02969
-37,182,0,1.02374
-37,183,0,1.03968
-37,184,0,1.16029
-37,185,0,1.00038
-37,186,0,0.96947
-37,187,0,1.04723
-37,188,0,0.96388
-37,189,0,1.02168
-37,190,0,1.09453
-37,191,0,1.26088
-37,192,0,1.00999
-37,193,0,0.95176
-37,194,0,1.03437
-37,195,0,1.06812
-37,196,0,1.04054
-37,197,0,0.96409
-37,198,0,1.16501
-37,199,0,1.27434
-37,200,0,1.21944
-37,201,0,0.85326
-37,202,0,0.97771
-37,203,0,1.07335
-37,204,0,0.94114
-37,205,0,1.08043
-37,206,0,1.02146
-37,207,0,0.99717
-37,208,0,0.88414
-37,209,0,1.01051
-37,210,0,1.03410
-37,211,0,1.00479
-37,212,0,1.01540
-37,213,0,0.94037
-37,214,0,0.96308
-37,215,0,1.01007
-37,216,0,0.98880
-37,217,0,0.99361
-37,218,0,0.90661
-37,219,0,1.00321
-37,220,0,0.91089
-37,221,0,1.16294
-37,222,0,0.98385
-37,223,0,0.92933
-37,224,0,0.96738
-37,225,0,0.92724
-37,226,0,0.95307
-37,227,0,1.00079
-37,228,0,0.96756
-37,229,0,0.93225
-37,230,0,0.88755
-37,231,0,1.00288
-37,232,0,0.97244
-37,233,0,1.02763
-37,234,0,1.01656
-37,235,0,1.01775
-37,236,0,0.97451
-37,237,0,1.08054
-37,238,0,0.94376
-37,239,0,1.01917
-37,240,0,1.23323
-37,241,0,1.25771
-37,242,0,1.09941
-37,243,0,1.03851
-37,244,0,1.14475
-37,245,0,1.01321
-37,246,0,1.11988
-37,247,0,1.17390
-37,248,0,1.17843
-37,249,0,1.32382
-37,250,0,1.22998
-37,251,0,1.11776
-37,252,0,1.20336
-37,253,0,1.19555
-37,254,0,1.19400
-37,255,0,1.43144
-37,256,0,1.24948
-37,257,0,1.15922
-37,258,0,1.19010
-37,259,0,1.02530
-37,260,0,1.15675
-37,261,0,1.01766
-37,262,0,1.04073
-37,263,0,1.03628
-37,264,0,0.98583
-37,265,0,1.05193
-37,266,0,1.21050
-37,267,0,1.01657
-37,268,0,1.00662
-37,269,0,1.01457
-37,270,0,1.05648
-37,271,0,0.95370
-37,272,0,1.01286
-37,273,0,1.06134
-37,274,0,1.01376
-37,275,0,1.10275
-37,276,0,0.98118
-37,277,0,0.90799
-37,278,0,0.86454
-37,279,0,1.01826
-37,280,0,1.00860
-37,281,0,0.99990
-37,282,0,1.02412
-37,283,0,0.96112
-37,284,0,1.07554
-37,285,0,1.04751
-37,286,0,1.08207
-37,287,0,0.93184
-37,288,0,0.92259
-37,289,0,1.08596
-37,290,0,1.01861
-37,291,0,1.00419
-37,292,0,0.99047
-37,293,0,0.99375
-37,294,0,1.03749
-37,295,0,1.02164
-37,296,0,0.88272
-37,297,0,0.92280
-37,298,0,0.93561
-37,299,0,0.97628
-37,300,0,0.95502
-37,301,0,1.20450
-37,302,0,1.10968
-37,303,0,1.24961
-37,304,0,1.28064
-37,305,0,1.19774
-37,306,0,1.25321
-37,307,0,1.10540
-37,308,0,1.02072
-37,309,0,1.17885
-37,310,0,1.08713
-37,311,0,1.17439
-37,312,0,1.14365
-37,313,0,1.18440
-37,314,0,1.14938
-37,315,0,1.05915
-37,316,0,1.13345
-37,317,0,1.17068
-37,318,0,1.11718
-37,319,0,1.21778
-37,320,0,1.18520
-37,321,0,1.18269
-37,322,0,1.21442
-37,323,0,1.14912
-37,324,0,1.15309
-37,325,0,1.11173
-37,326,0,0.99958
-37,327,0,1.11206
-37,328,0,1.18695
-37,329,0,1.13096
-37,330,0,1.06914
-37,331,0,1.03473
-37,332,0,1.16234
-37,333,0,1.16878
-37,334,0,1.14744
-37,335,0,1.12678
-37,336,0,1.13428
-37,337,0,1.26097
-37,338,0,1.08559
-37,339,0,1.28588
-37,340,0,1.04715
-37,341,0,0.94967
-37,342,0,0.94460
-37,343,0,0.90574
-37,344,0,0.97737
-37,345,0,0.89322
-37,346,0,0.96003
-37,347,0,0.90247
-37,348,0,0.84588
-37,349,0,0.89004
-37,350,0,0.87444
-37,351,0,0.86153
-37,352,0,0.92361
-37,353,0,0.97029
-37,354,0,0.89698
-37,355,0,0.85255
-37,356,0,0.91082
-37,357,0,0.87132
-37,358,0,0.90193
-37,359,0,0.91052
-37,360,0,0.81951
-36,1,0,0.97393
-36,2,0,1.01471
-36,3,0,0.95744
-36,4,0,0.95376
-36,5,0,0.99907
-36,6,0,1.12965
-36,7,0,0.98783
-36,8,0,1.04143
-36,9,0,0.96330
-36,10,0,0.98998
-36,11,0,0.96905
-36,12,0,0.99013
-36,13,0,1.00563
-36,14,0,0.96761
-36,15,0,0.95762
-36,16,0,1.01898
-36,17,0,0.97633
-36,18,0,0.95450
-36,19,0,0.98619
-36,20,0,1.02237
-36,21,0,0.92246
-36,22,0,0.98206
-36,23,0,0.92430
-36,24,0,0.99431
-36,25,0,0.96615
-36,26,0,1.00271
-36,27,0,0.94088
-36,28,0,1.02881
-36,29,0,0.92633
-36,30,0,1.06406
-36,31,0,0.91341
-36,32,0,1.04315
-36,33,0,0.89532
-36,34,0,0.96931
-36,35,0,1.06115
-36,36,0,1.13832
-36,37,0,0.94959
-36,38,0,0.95120
-36,39,0,1.02000
-36,40,0,1.08702
-36,41,0,1.07626
-36,42,0,1.12735
-36,43,0,0.90374
-36,44,0,1.13144
-36,45,0,0.98054
-36,46,0,0.98796
-36,47,0,1.05116
-36,48,0,0.91753
-36,49,0,1.02084
-36,50,0,0.99964
-36,51,0,1.01836
-36,52,0,0.99072
-36,53,0,0.96139
-36,54,0,1.01355
-36,55,0,1.11593
-36,56,0,1.02038
-36,57,0,1.05806
-36,58,0,1.08564
-36,59,0,1.08125
-36,60,0,1.05201
-36,61,0,0.99183
-36,62,0,1.01407
-36,63,0,1.01020
-36,64,0,1.05171
-36,65,0,0.89456
-36,66,0,0.91372
-36,67,0,1.04515
-36,68,0,0.98202
-36,69,0,0.98602
-36,70,0,0.98388
-36,71,0,0.97115
-36,72,0,0.95634
-36,73,0,0.96866
-36,74,0,0.98674
-36,75,0,0.98011
-36,76,0,0.97159
-36,77,0,1.07305
-36,78,0,0.96598
-36,79,0,0.94943
-36,80,0,1.02212
-36,81,0,0.85240
-36,82,0,1.00556
-36,83,0,0.94198
-36,84,0,0.92196
-36,85,0,0.91618
-36,86,0,0.96254
-36,87,0,0.95260
-36,88,0,0.97857
-36,89,0,0.98936
-36,90,0,1.11042
-36,91,0,0.89066
-36,92,0,1.01708
-36,93,0,0.95253
-36,94,0,1.01216
-36,95,0,1.02885
-36,96,0,0.97587
-36,97,0,0.91202
-36,98,0,0.92556
-36,99,0,0.92933
-36,100,0,0.94382
-36,101,0,0.80630
-36,102,0,0.87666
-36,103,0,0.84765
-36,104,0,0.82991
-36,105,0,0.81241
-36,106,0,0.85853
-36,107,0,0.82447
-36,108,0,0.88678
-36,109,0,0.80714
-36,110,0,0.82195
-36,111,0,0.82238
-36,112,0,0.90226
-36,113,0,0.83036
-36,114,0,0.78626
-36,115,0,0.83174
-36,116,0,0.88386
-36,117,0,0.83372
-36,118,0,0.84081
-36,119,0,0.91783
-36,120,0,1.11093
-36,121,0,1.17729
-36,122,0,1.08477
-36,123,0,1.03403
-36,124,0,1.11585
-36,125,0,1.12085
-36,126,0,1.04312
-36,127,0,1.22575
-36,128,0,1.17406
-36,129,0,1.22003
-36,130,0,1.01493
-36,131,0,1.12994
-36,132,0,1.13774
-36,133,0,1.12124
-36,134,0,1.19549
-36,135,0,1.05108
-36,136,0,1.30523
-36,137,0,1.11683
-36,138,0,1.00011
-36,139,0,1.09888
-36,140,0,1.14682
-36,141,0,1.13044
-36,142,0,1.28306
-36,143,0,1.17463
-36,144,0,1.16575
-36,145,0,1.14234
-36,146,0,1.27621
-36,147,0,1.16222
-36,148,0,1.16079
-36,149,0,1.01248
-36,150,0,1.24687
-36,151,0,1.07373
-36,152,0,1.19034
-36,153,0,1.16425
-36,154,0,1.14127
-36,155,0,1.07638
-36,156,0,1.09798
-36,157,0,1.13977
-36,158,0,1.09774
-36,159,0,1.09884
-36,160,0,1.41226
-36,161,0,1.08501
-36,162,0,1.19454
-36,163,0,1.07772
-36,164,0,1.20064
-36,165,0,1.18072
-36,166,0,1.14301
-36,167,0,1.15178
-36,168,0,1.13808
-36,169,0,1.20368
-36,170,0,1.13140
-36,171,0,1.21346
-36,172,0,1.45194
-36,173,0,1.08455
-36,174,0,1.07442
-36,175,0,1.20596
-36,176,0,1.21355
-36,177,0,1.12939
-36,178,0,1.17299
-36,179,0,1.33180
-36,180,0,1.13426
-36,181,0,1.16357
-36,182,0,0.99884
-36,183,0,0.91313
-36,184,0,1.14673
-36,185,0,1.07047
-36,186,0,1.14667
-36,187,0,1.02638
-36,188,0,0.90563
-36,189,0,1.02358
-36,190,0,1.00480
-36,191,0,1.10461
-36,192,0,1.02974
-36,193,0,1.00889
-36,194,0,1.27344
-36,195,0,0.98844
-36,196,0,1.00116
-36,197,0,0.92057
-36,198,0,1.24252
-36,199,0,1.19388
-36,200,0,1.11245
-36,201,0,0.82409
-36,202,0,0.91458
-36,203,0,0.90568
-36,204,0,0.90422
-36,205,0,1.05848
-36,206,0,1.00415
-36,207,0,1.01322
-36,208,0,1.10036
-36,209,0,1.04779
-36,210,0,1.01657
-36,211,0,0.95996
-36,212,0,0.91144
-36,213,0,0.91877
-36,214,0,0.92415
-36,215,0,0.98457
-36,216,0,0.95036
-36,217,0,0.98995
-36,218,0,0.99518
-36,219,0,1.13576
-36,220,0,0.91235
-36,221,0,1.04965
-36,222,0,0.94930
-36,223,0,0.96677
-36,224,0,0.94785
-36,225,0,0.96681
-36,226,0,0.97055
-36,227,0,0.98050
-36,228,0,0.97369
-36,229,0,0.92361
-36,230,0,0.98857
-36,231,0,1.01539
-36,232,0,0.95136
-36,233,0,1.05068
-36,234,0,1.00147
-36,235,0,1.05205
-36,236,0,0.99837
-36,237,0,0.96001
-36,238,0,1.00700
-36,239,0,1.06866
-36,240,0,1.30577
-36,241,0,1.16929
-36,242,0,1.03444
-36,243,0,1.17327
-36,244,0,1.06261
-36,245,0,1.26417
-36,246,0,1.18826
-36,247,0,1.21497
-36,248,0,1.11287
-36,249,0,1.17917
-36,250,0,1.10680
-36,251,0,1.29635
-36,252,0,1.20281
-36,253,0,1.18501
-36,254,0,1.24482
-36,255,0,1.26264
-36,256,0,1.26477
-36,257,0,1.25538
-36,258,0,1.35189
-36,259,0,1.03248
-36,260,0,0.96376
-36,261,0,1.00263
-36,262,0,1.09582
-36,263,0,1.10561
-36,264,0,1.06644
-36,265,0,1.04388
-36,266,0,1.14569
-36,267,0,1.11478
-36,268,0,1.03724
-36,269,0,1.06026
-36,270,0,1.03354
-36,271,0,1.03371
-36,272,0,1.01076
-36,273,0,1.05134
-36,274,0,1.05206
-36,275,0,1.02430
-36,276,0,1.03062
-36,277,0,1.05424
-36,278,0,1.20601
-36,279,0,1.10793
-36,280,0,1.07597
-36,281,0,1.00883
-36,282,0,0.79810
-36,283,0,1.03965
-36,284,0,1.07484
-36,285,0,0.95829
-36,286,0,0.94476
-36,287,0,1.05274
-36,288,0,1.00322
-36,289,0,1.06241
-36,290,0,1.04329
-36,291,0,1.10290
-36,292,0,1.04352
-36,293,0,0.99895
-36,294,0,0.97542
-36,295,0,1.04862
-36,296,0,0.98361
-36,297,0,0.98323
-36,298,0,0.95118
-36,299,0,0.96876
-36,300,0,0.86939
-36,301,0,1.22433
-36,302,0,1.16608
-36,303,0,1.37350
-36,304,0,1.22867
-36,305,0,1.34733
-36,306,0,1.34489
-36,307,0,1.16030
-36,308,0,1.15387
-36,309,0,1.24687
-36,310,0,1.22086
-36,311,0,1.35843
-36,312,0,1.09386
-36,313,0,1.30632
-36,314,0,1.20703
-36,315,0,1.12596
-36,316,0,1.14055
-36,317,0,1.14041
-36,318,0,1.13664
-36,319,0,1.24378
-36,320,0,1.11435
-36,321,0,1.07701
-36,322,0,1.16254
-36,323,0,1.14671
-36,324,0,1.17126
-36,325,0,1.05321
-36,326,0,1.47946
-36,327,0,1.07064
-36,328,0,1.09212
-36,329,0,1.17412
-36,330,0,1.12534
-36,331,0,1.13729
-36,332,0,1.11966
-36,333,0,1.19267
-36,334,0,1.15093
-36,335,0,1.08633
-36,336,0,1.12466
-36,337,0,1.20406
-36,338,0,1.38892
-36,339,0,1.29916
-36,340,0,1.15966
-36,341,0,0.92759
-36,342,0,0.89077
-36,343,0,0.83481
-36,344,0,1.01961
-36,345,0,0.91706
-36,346,0,0.93390
-36,347,0,0.91868
-36,348,0,0.92243
-36,349,0,0.93256
-36,350,0,0.91603
-36,351,0,0.91778
-36,352,0,0.94546
-36,353,0,0.90248
-36,354,0,0.86901
-36,355,0,0.86332
-36,356,0,0.87726
-36,357,0,1.04963
-36,358,0,1.56828
-36,359,0,0.93081
-36,360,0,0.88843
-35,1,0,0.87960
-35,2,0,0.94693
-35,3,0,0.99210
-35,4,0,1.08854
-35,5,0,0.99591
-35,6,0,0.96552
-35,7,0,1.00980
-35,8,0,0.98391
-35,9,0,1.01532
-35,10,0,1.07590
-35,11,0,0.97957
-35,12,0,1.07956
-35,13,0,0.93857
-35,14,0,0.94662
-35,15,0,0.94725
-35,16,0,1.11107
-35,17,0,0.90362
-35,18,0,0.98446
-35,19,0,1.01347
-35,20,0,1.02987
-35,21,0,0.93545
-35,22,0,0.94532
-35,23,0,0.93495
-35,24,0,0.92840
-35,25,0,0.98115
-35,26,0,0.91377
-35,27,0,1.00435
-35,28,0,0.84294
-35,29,0,0.90297
-35,30,0,0.97718
-35,31,0,0.81434
-35,32,0,0.92057
-35,33,0,0.97792
-35,34,0,0.95297
-35,35,0,0.93019
-35,36,0,0.99197
-35,37,0,0.99442
-35,38,0,0.93181
-35,39,0,0.97084
-35,40,0,0.89916
-35,41,0,1.17459
-35,42,0,1.17535
-35,43,0,1.04806
-35,44,0,1.20483
-35,45,0,1.15454
-35,46,0,1.13478
-35,47,0,1.17572
-35,48,0,1.13178
-35,49,0,0.99995
-35,50,0,1.02896
-35,51,0,1.10258
-35,52,0,1.25420
-35,53,0,1.20620
-35,54,0,1.14170
-35,55,0,1.09379
-35,56,0,1.02560
-35,57,0,1.06482
-35,58,0,1.04775
-35,59,0,0.99629
-35,60,0,1.07708
-35,61,0,1.00472
-35,62,0,0.95153
-35,63,0,0.94715
-35,64,0,0.96417
-35,65,0,1.02827
-35,66,0,1.00612
-35,67,0,1.04183
-35,68,0,0.89317
-35,69,0,1.05247
-35,70,0,1.04148
-35,71,0,0.94781
-35,72,0,1.01960
-35,73,0,0.94902
-35,74,0,0.99085
-35,75,0,0.99544
-35,76,0,1.04713
-35,77,0,0.93873
-35,78,0,1.00493
-35,79,0,0.95923
-35,80,0,0.97235
-35,81,0,0.89192
-35,82,0,0.93337
-35,83,0,1.01023
-35,84,0,1.02547
-35,85,0,0.91113
-35,86,0,0.95808
-35,87,0,0.95108
-35,88,0,1.10446
-35,89,0,0.95699
-35,90,0,0.92610
-35,91,0,0.92693
-35,92,0,0.96022
-35,93,0,0.92829
-35,94,0,0.96625
-35,95,0,0.95350
-35,96,0,1.05446
-35,97,0,1.00444
-35,98,0,0.91220
-35,99,0,0.85614
-35,100,0,0.82247
-35,101,0,1.03771
-35,102,0,0.85383
-35,103,0,0.82053
-35,104,0,0.82692
-35,105,0,0.84989
-35,106,0,0.82104
-35,107,0,0.80250
-35,108,0,0.81877
-35,109,0,0.80792
-35,110,0,0.91100
-35,111,0,0.87191
-35,112,0,0.89614
-35,113,0,0.86046
-35,114,0,0.84237
-35,115,0,0.84746
-35,116,0,0.83991
-35,117,0,0.85996
-35,118,0,0.77680
-35,119,0,0.81099
-35,120,0,0.83203
-35,121,0,1.35342
-35,122,0,1.16213
-35,123,0,1.09919
-35,124,0,1.11830
-35,125,0,1.13229
-35,126,0,1.20972
-35,127,0,1.19964
-35,128,0,1.07965
-35,129,0,1.12831
-35,130,0,1.21656
-35,131,0,1.16279
-35,132,0,1.21250
-35,133,0,1.22223
-35,134,0,1.21067
-35,135,0,1.01228
-35,136,0,1.19106
-35,137,0,1.19773
-35,138,0,0.96611
-35,139,0,1.08080
-35,140,0,1.12609
-35,141,0,1.16651
-35,142,0,1.20644
-35,143,0,1.12419
-35,144,0,1.19463
-35,145,0,0.88938
-35,146,0,1.06472
-35,147,0,1.22689
-35,148,0,1.02531
-35,149,0,1.13255
-35,150,0,1.09380
-35,151,0,1.23235
-35,152,0,1.20500
-35,153,0,1.08797
-35,154,0,1.15276
-35,155,0,1.06232
-35,156,0,1.08124
-35,157,0,1.11207
-35,158,0,1.09791
-35,159,0,1.09436
-35,160,0,1.02439
-35,161,0,1.10806
-35,162,0,0.97923
-35,163,0,1.17240
-35,164,0,1.23030
-35,165,0,1.12621
-35,166,0,1.16334
-35,167,0,0.89516
-35,168,0,1.00800
-35,169,0,0.96364
-35,170,0,1.23489
-35,171,0,1.12366
-35,172,0,1.31518
-35,173,0,1.16346
-35,174,0,1.19622
-35,175,0,1.06565
-35,176,0,0.99264
-35,177,0,1.07738
-35,178,0,1.22960
-35,179,0,1.20631
-35,180,0,1.19389
-35,181,0,1.28592
-35,182,0,1.05150
-35,183,0,1.12428
-35,184,0,1.18398
-35,185,0,0.94991
-35,186,0,0.94458
-35,187,0,1.03921
-35,188,0,1.19058
-35,189,0,1.21878
-35,190,0,1.18789
-35,191,0,0.93535
-35,192,0,1.25766
-35,193,0,1.18292
-35,194,0,1.15794
-35,195,0,1.53137
-35,196,0,1.18924
-35,197,0,1.32685
-35,198,0,1.25483
-35,199,0,1.10712
-35,200,0,1.08475
-35,201,0,0.94538
-35,202,0,0.94805
-35,203,0,0.90123
-35,204,0,0.97932
-35,205,0,0.98825
-35,206,0,1.00691
-35,207,0,1.02258
-35,208,0,0.92914
-35,209,0,0.94028
-35,210,0,0.90297
-35,211,0,0.92791
-35,212,0,0.95598
-35,213,0,0.92615
-35,214,0,0.98901
-35,215,0,0.92820
-35,216,0,1.01026
-35,217,0,0.93283
-35,218,0,0.91945
-35,219,0,0.89611
-35,220,0,0.94264
-35,221,0,0.86034
-35,222,0,1.01396
-35,223,0,0.94997
-35,224,0,1.01322
-35,225,0,0.94270
-35,226,0,0.92455
-35,227,0,0.91051
-35,228,0,0.94101
-35,229,0,0.90612
-35,230,0,1.05987
-35,231,0,0.89526
-35,232,0,0.99778
-35,233,0,0.93548
-35,234,0,0.88873
-35,235,0,0.95190
-35,236,0,0.99192
-35,237,0,0.94820
-35,238,0,0.96145
-35,239,0,0.94419
-35,240,0,0.90358
-35,241,0,1.17646
-35,242,0,1.01591
-35,243,0,1.18572
-35,244,0,1.07518
-35,245,0,1.02789
-35,246,0,1.08048
-35,247,0,1.26129
-35,248,0,1.15400
-35,249,0,1.28899
-35,250,0,1.02993
-35,251,0,1.09767
-35,252,0,1.02748
-35,253,0,1.18515
-35,254,0,0.96778
-35,255,0,1.22510
-35,256,0,1.09144
-35,257,0,1.20483
-35,258,0,1.14020
-35,259,0,1.16798
-35,260,0,1.17820
-35,261,0,0.97689
-35,262,0,0.95736
-35,263,0,1.03449
-35,264,0,0.94031
-35,265,0,0.97896
-35,266,0,0.92169
-35,267,0,0.99276
-35,268,0,1.06932
-35,269,0,1.03314
-35,270,0,1.02723
-35,271,0,1.04268
-35,272,0,0.99222
-35,273,0,1.01550
-35,274,0,1.05069
-35,275,0,1.03524
-35,276,0,0.97955
-35,277,0,1.10495
-35,278,0,1.11801
-35,279,0,0.98076
-35,280,0,1.05704
-35,281,0,0.93662
-35,282,0,1.00815
-35,283,0,0.96299
-35,284,0,1.01342
-35,285,0,0.90827
-35,286,0,0.94247
-35,287,0,1.08048
-35,288,0,1.00943
-35,289,0,0.95284
-35,290,0,1.10537
-35,291,0,0.89785
-35,292,0,1.03924
-35,293,0,0.92122
-35,294,0,1.07950
-35,295,0,1.11974
-35,296,0,0.97740
-35,297,0,1.00407
-35,298,0,1.05143
-35,299,0,0.94607
-35,300,0,0.86200
-35,301,0,1.26606
-35,302,0,1.11034
-35,303,0,1.16234
-35,304,0,1.22586
-35,305,0,1.33369
-35,306,0,1.14023
-35,307,0,1.15461
-35,308,0,1.24731
-35,309,0,1.44880
-35,310,0,1.18392
-35,311,0,1.11626
-35,312,0,1.10318
-35,313,0,1.29699
-35,314,0,1.22610
-35,315,0,1.18572
-35,316,0,1.15340
-35,317,0,1.10110
-35,318,0,1.28769
-35,319,0,1.02563
-35,320,0,1.12535
-35,321,0,1.01622
-35,322,0,1.15124
-35,323,0,1.16173
-35,324,0,1.08500
-35,325,0,1.20801
-35,326,0,1.02631
-35,327,0,1.11123
-35,328,0,1.07864
-35,329,0,1.04788
-35,330,0,1.12359
-35,331,0,1.01376
-35,332,0,0.94797
-35,333,0,1.06160
-35,334,0,1.34737
-35,335,0,1.07699
-35,336,0,1.10367
-35,337,0,1.05743
-35,338,0,1.06757
-35,339,0,1.08236
-35,340,0,1.11658
-35,341,0,0.88769
-35,342,0,0.88734
-35,343,0,0.92429
-35,344,0,0.86127
-35,345,0,0.82852
-35,346,0,0.96634
-35,347,0,0.87360
-35,348,0,0.88426
-35,349,0,0.85031
-35,350,0,0.90828
-35,351,0,0.83020
-35,352,0,0.85286
-35,353,0,0.92142
-35,354,0,0.92210
-35,355,0,0.87593
-35,356,0,0.85369
-35,357,0,0.82826
-35,358,0,0.84378
-35,359,0,0.83469
-35,360,0,0.79752
-34,1,0,1.17243
-34,2,0,0.96864
-34,3,0,1.24647
-34,4,0,0.93528
-34,5,0,1.03858
-34,6,0,0.94229
-34,7,0,0.95381
-34,8,0,1.01755
-34,9,0,0.97415
-34,10,0,0.98842
-34,11,0,0.95432
-34,12,0,1.01780
-34,13,0,1.03024
-34,14,0,0.93180
-34,15,0,0.94374
-34,16,0,0.96451
-34,17,0,0.98998
-34,18,0,0.97630
-34,19,0,1.03334
-34,20,0,0.97397
-34,21,0,1.08930
-34,22,0,0.91346
-34,23,0,0.94251
-34,24,0,0.87533
-34,25,0,0.97604
-34,26,0,0.97054
-34,27,0,1.02926
-34,28,0,0.96357
-34,29,0,0.86387
-34,30,0,0.97936
-34,31,0,1.08950
-34,32,0,0.98136
-34,33,0,1.07044
-34,34,0,0.92810
-34,35,0,0.96870
-34,36,0,0.93349
-34,37,0,0.96250
-34,38,0,0.96414
-34,39,0,1.02149
-34,40,0,0.98014
-34,41,0,1.12459
-34,42,0,1.03742
-34,43,0,1.08983
-34,44,0,1.07724
-34,45,0,1.08028
-34,46,0,0.97116
-34,47,0,1.12888
-34,48,0,1.24790
-34,49,0,1.08518
-34,50,0,1.15262
-34,51,0,1.08363
-34,52,0,1.13980
-34,53,0,1.09227
-34,54,0,1.18544
-34,55,0,1.18210
-34,56,0,1.04279
-34,57,0,1.07223
-34,58,0,1.15825
-34,59,0,1.06124
-34,60,0,1.03442
-34,61,0,0.96102
-34,62,0,0.94994
-34,63,0,0.93980
-34,64,0,0.97743
-34,65,0,1.00055
-34,66,0,1.07812
-34,67,0,0.94181
-34,68,0,0.91240
-34,69,0,1.02588
-34,70,0,0.97807
-34,71,0,0.99454
-34,72,0,1.01302
-34,73,0,1.05054
-34,74,0,1.01275
-34,75,0,1.02022
-34,76,0,0.98158
-34,77,0,0.96437
-34,78,0,1.00631
-34,79,0,1.05120
-34,80,0,0.97390
-34,81,0,0.92439
-34,82,0,0.92358
-34,83,0,1.01894
-34,84,0,0.94196
-34,85,0,0.91024
-34,86,0,0.93594
-34,87,0,0.88373
-34,88,0,0.94166
-34,89,0,0.94486
-34,90,0,0.93946
-34,91,0,0.99331
-34,92,0,0.95585
-34,93,0,0.92308
-34,94,0,0.98985
-34,95,0,0.89891
-34,96,0,1.01593
-34,97,0,0.92505
-34,98,0,0.90445
-34,99,0,0.95971
-34,100,0,0.84336
-34,101,0,1.02577
-34,102,0,0.86931
-34,103,0,0.80913
-34,104,0,0.83734
-34,105,0,0.85576
-34,106,0,0.86213
-34,107,0,0.77582
-34,108,0,0.80439
-34,109,0,0.77959
-34,110,0,0.90938
-34,111,0,0.84241
-34,112,0,0.85473
-34,113,0,0.90349
-34,114,0,0.78620
-34,115,0,0.83514
-34,116,0,0.84665
-34,117,0,0.84215
-34,118,0,1.06493
-34,119,0,0.88216
-34,120,0,0.89460
-34,121,0,1.00082
-34,122,0,1.30807
-34,123,0,1.07515
-34,124,0,0.98211
-34,125,0,1.10587
-34,126,0,1.07064
-34,127,0,1.20888
-34,128,0,1.06449
-34,129,0,1.12201
-34,130,0,1.14297
-34,131,0,1.14071
-34,132,0,1.15713
-34,133,0,1.00474
-34,134,0,1.05613
-34,135,0,1.19127
-34,136,0,1.17252
-34,137,0,1.18194
-34,138,0,1.04346
-34,139,0,1.17060
-34,140,0,1.17134
-34,141,0,1.16782
-34,142,0,1.14480
-34,143,0,1.18349
-34,144,0,1.13853
-34,145,0,1.01067
-34,146,0,1.04805
-34,147,0,1.26367
-34,148,0,0.98698
-34,149,0,1.07429
-34,150,0,1.10661
-34,151,0,1.16876
-34,152,0,1.07515
